"model_id","family","label","n_predictors","r2","adj_r2","paths","error"
"micro_direct_1793","micro_direct_subsets","ISRAEL + BORDER + FENTANYL + INFLATION + TAX + GENDER",6,0.315767306835101,0.220292977556278,"ISRAEL -0.37; BORDER 0.396; FENTANYL -0.055; INFLATION -0.049; TAX 0.006; GENDER 0.111",NA
"micro_direct_1290","micro_direct_subsets","CHINA + HEALTHCARE + TAX + FELON + RACE",5,0.299821530881252,0.220255795754122,"CHINA 0.148; HEALTHCARE 0.269; TAX -0.098; FELON -0.369; RACE -0.046",NA
"micro_direct_843","micro_direct_subsets","ISRAEL + CHINA + FENTANYL + AUTHORITARIAN + GENDER",5,0.299725586789418,0.22014894892458,"ISRAEL -0.507; CHINA 0.237; FENTANYL -0.079; AUTHORITARIAN 0.31; GENDER -0.02",NA
"micro_direct_682","micro_direct_subsets","FENTANYL + HEALTHCARE + FELON + PROJECT2025",4,0.283801705307425,0.220139634668085,"FENTANYL -0.109; HEALTHCARE 0.356; FELON -0.361; PROJECT2025 0.028",NA
"micro_direct_1825","micro_direct_subsets","ISRAEL + BORDER + FENTANYL + TAX + PROJECT2025 + GENDER",6,0.315510578185114,0.220000426303968,"ISRAEL -0.376; BORDER 0.393; FENTANYL -0.036; TAX 0.003; PROJECT2025 0.049; GENDER 0.116",NA
"micro_direct_1733","micro_direct_subsets","ISRAEL + CHINA + INFLATION + TAX + PROJECT2025 + AUTHORITARIAN",6,0.315436321768198,0.219915808526551,"ISRAEL -0.52; CHINA 0.22; INFLATION -0.019; TAX -0.111; PROJECT2025 0.101; AUTHORITARIAN 0.364",NA
"micro_direct_719","micro_direct_subsets","INFLATION + HEALTHCARE + FELON + GENDER",4,0.283577713994619,0.219895733016363,"INFLATION -0.092; HEALTHCARE 0.346; FELON -0.357; GENDER -0.066",NA
"micro_direct_685","micro_direct_subsets","FENTANYL + HEALTHCARE + FELON + RACE",4,0.283411578024547,0.219714829404506,"FENTANYL -0.121; HEALTHCARE 0.354; FELON -0.36; RACE -0.018",NA
"micro_direct_109","micro_direct_subsets","ISRAEL + TAX + AUTHORITARIAN",3,0.267358668701722,0.219577712312704,"ISRAEL -0.509; TAX -0.154; AUTHORITARIAN 0.407",NA
"micro_direct_717","micro_direct_subsets","INFLATION + HEALTHCARE + FELON + PROJECT2025",4,0.283250579489682,0.219539519888765,"INFLATION -0.095; HEALTHCARE 0.336; FELON -0.353; PROJECT2025 0.06",NA
"micro_direct_2210","micro_direct_subsets","CHINA + FENTANYL + HEALTHCARE + FELON + AUTHORITARIAN + GENDER",6,0.314922539532723,0.219330335746592,"CHINA 0.174; FENTANYL -0.121; HEALTHCARE 0.336; FELON -0.354; AUTHORITARIAN 0.05; GENDER -0.089",NA
"micro_direct_1258","micro_direct_subsets","CHINA + INFLATION + HEALTHCARE + FELON + AUTHORITARIAN",5,0.298925745238245,0.219258216288046,"CHINA 0.129; INFLATION -0.084; HEALTHCARE 0.296; FELON -0.329; AUTHORITARIAN 0.048",NA
"micro_direct_2208","micro_direct_subsets","CHINA + FENTANYL + HEALTHCARE + FELON + PROJECT2025 + GENDER",6,0.314785174811076,0.219173803854482,"CHINA 0.188; FENTANYL -0.115; HEALTHCARE 0.317; FELON -0.381; PROJECT2025 0.041; GENDER -0.073",NA
"micro_direct_1059","micro_direct_subsets","ISRAEL + INFLATION + TAX + FELON + GENDER",5,0.298775771900262,0.219091200525292,"ISRAEL -0.339; INFLATION -0.034; TAX -0.064; FELON -0.385; GENDER 0.053",NA
"micro_direct_2069","micro_direct_subsets","CHINA + BORDER + FENTANYL + HEALTHCARE + AUTHORITARIAN + GENDER",6,0.314686409773244,0.21906125764858,"CHINA -0.013; BORDER 0.324; FENTANYL -0.051; HEALTHCARE 0.378; AUTHORITARIAN 0.243; GENDER -0.051",NA
"micro_direct_2013","micro_direct_subsets","ISRAEL + INFLATION + FELON + AUTHORITARIAN + GENDER + RACE",6,0.314632793832078,0.219000160413298,"ISRAEL -0.405; INFLATION -0.051; FELON -0.306; AUTHORITARIAN 0.165; GENDER -0.019; RACE -0.036",NA
"micro_direct_2247","micro_direct_subsets","CHINA + INFLATION + HEALTHCARE + FELON + GENDER + RACE",6,0.314626619005136,0.218993123982597,"CHINA 0.192; INFLATION -0.079; HEALTHCARE 0.294; FELON -0.385; GENDER -0.177; RACE -0.119",NA
"micro_direct_2339","micro_direct_subsets","BORDER + FENTANYL + HEALTHCARE + PROJECT2025 + AUTHORITARIAN + GENDER",6,0.314599109933632,0.218961776435999,"BORDER 0.319; FENTANYL -0.054; HEALTHCARE 0.376; PROJECT2025 -0.007; AUTHORITARIAN 0.242; GENDER -0.054",NA
"micro_direct_175","micro_direct_subsets","BORDER + INFLATION + HEALTHCARE",3,0.266726885875388,0.218904726258565,"BORDER 0.331; INFLATION -0.087; HEALTHCARE 0.318",NA
"micro_direct_1297","micro_direct_subsets","CHINA + HEALTHCARE + FELON + PROJECT2025 + AUTHORITARIAN",5,0.298446228478244,0.218724208987136,"CHINA 0.157; HEALTHCARE 0.282; FELON -0.346; PROJECT2025 0.081; AUTHORITARIAN 0.03",NA
"micro_direct_1299","micro_direct_subsets","CHINA + HEALTHCARE + FELON + PROJECT2025 + RACE",5,0.298352211133683,0.218619507853419,"CHINA 0.167; HEALTHCARE 0.268; FELON -0.363; PROJECT2025 0.085; RACE -0.023",NA
"micro_direct_1072","micro_direct_subsets","ISRAEL + INFLATION + FELON + GENDER + RACE",5,0.29828046084137,0.218539604118798,"ISRAEL -0.344; INFLATION -0.046; FELON -0.388; GENDER -0.011; RACE -0.063",NA
"micro_direct_2146","micro_direct_subsets","CHINA + BORDER + HEALTHCARE + AUTHORITARIAN + GENDER + RACE",6,0.314222866163298,0.218533033534921,"CHINA -0.009; BORDER 0.335; HEALTHCARE 0.36; AUTHORITARIAN 0.239; GENDER -0.091; RACE -0.052",NA
"micro_direct_2407","micro_direct_subsets","BORDER + HEALTHCARE + PROJECT2025 + AUTHORITARIAN + GENDER + RACE",6,0.314180053314154,0.21848424679985,"BORDER 0.332; HEALTHCARE 0.358; PROJECT2025 0.003; AUTHORITARIAN 0.238; GENDER -0.093; RACE -0.054",NA
"micro_direct_1701","micro_direct_subsets","ISRAEL + CHINA + FENTANYL + TAX + AUTHORITARIAN + GENDER",6,0.314057081364912,0.21834411597397,"ISRAEL -0.521; CHINA 0.208; FENTANYL -0.099; TAX -0.151; AUTHORITARIAN 0.368; GENDER 0.047",NA
"micro_direct_760","micro_direct_subsets","HEALTHCARE + FELON + AUTHORITARIAN + GENDER",4,0.282133637135496,0.218323293769763,"HEALTHCARE 0.367; FELON -0.306; AUTHORITARIAN 0.101; GENDER -0.09",NA
"micro_direct_747","micro_direct_subsets","HEALTHCARE + TAX + FELON + PROJECT2025",4,0.281862382661836,0.218027927787333,"HEALTHCARE 0.331; TAX -0.089; FELON -0.363; PROJECT2025 0.048",NA
"micro_direct_1260","micro_direct_subsets","CHINA + INFLATION + HEALTHCARE + FELON + RACE",5,0.297705378923162,0.217899171982613,"CHINA 0.143; INFLATION -0.079; HEALTHCARE 0.277; FELON -0.356; RACE -0.018",NA
"micro_direct_1455","micro_direct_subsets","FENTANYL + INFLATION + HEALTHCARE + FELON + GENDER",5,0.297623499096349,0.217807987630025,"FENTANYL -0.133; INFLATION -0.117; HEALTHCARE 0.386; FELON -0.367; GENDER -0.036",NA
"micro_direct_1456","micro_direct_subsets","FENTANYL + INFLATION + HEALTHCARE + FELON + RACE",5,0.297469319225764,0.217636287319601,"FENTANYL -0.149; INFLATION -0.123; HEALTHCARE 0.377; FELON -0.365; RACE -0.032",NA
"micro_direct_1666","micro_direct_subsets","ISRAEL + CHINA + FENTANYL + INFLATION + TAX + AUTHORITARIAN",6,0.313315177394478,0.217498690519289,"ISRAEL -0.521; CHINA 0.219; FENTANYL -0.089; INFLATION -0.027; TAX -0.125; AUTHORITARIAN 0.369",NA
"micro_direct_1453","micro_direct_subsets","FENTANYL + INFLATION + HEALTHCARE + FELON + PROJECT2025",5,0.297113203314529,0.217239703691181,"FENTANYL -0.134; INFLATION -0.119; HEALTHCARE 0.379; FELON -0.365; PROJECT2025 0.026",NA
"micro_direct_2070","micro_direct_subsets","CHINA + BORDER + FENTANYL + HEALTHCARE + AUTHORITARIAN + RACE",6,0.312928387428323,0.217057929860182,"CHINA -0.021; BORDER 0.333; FENTANYL -0.063; HEALTHCARE 0.363; AUTHORITARIAN 0.228; RACE -0.015",NA
"micro_direct_2066","micro_direct_subsets","CHINA + BORDER + FENTANYL + HEALTHCARE + PROJECT2025 + AUTHORITARIAN",6,0.31273648200576,0.216839246936796,"CHINA -0.023; BORDER 0.33; FENTANYL -0.061; HEALTHCARE 0.366; PROJECT2025 -0.001; AUTHORITARIAN 0.231",NA
"micro_direct_2340","micro_direct_subsets","BORDER + FENTANYL + HEALTHCARE + PROJECT2025 + AUTHORITARIAN + RACE",6,0.312623916524486,0.216710974644181,"BORDER 0.326; FENTANYL -0.066; HEALTHCARE 0.358; PROJECT2025 0.002; AUTHORITARIAN 0.223; RACE -0.017",NA
"micro_direct_2143","micro_direct_subsets","CHINA + BORDER + HEALTHCARE + PROJECT2025 + AUTHORITARIAN + GENDER",6,0.312565185657989,0.216644048773058,"CHINA -0.019; BORDER 0.328; HEALTHCARE 0.364; PROJECT2025 0.003; AUTHORITARIAN 0.245; GENDER -0.06",NA
"micro_direct_2279","micro_direct_subsets","CHINA + HEALTHCARE + FELON + PROJECT2025 + GENDER + RACE",6,0.312558479565562,0.216636406946803,"CHINA 0.209; HEALTHCARE 0.284; FELON -0.389; PROJECT2025 0.066; GENDER -0.164; RACE -0.114",NA
"micro_direct_750","micro_direct_subsets","HEALTHCARE + TAX + FELON + RACE",4,0.280574612299335,0.216625688948165,"HEALTHCARE 0.321; TAX -0.104; FELON -0.362; RACE -0.033",NA
"micro_direct_1486","micro_direct_subsets","FENTANYL + HEALTHCARE + TAX + FELON + RACE",5,0.296390650947674,0.216435043100819,"FENTANYL -0.139; HEALTHCARE 0.364; TAX -0.124; FELON -0.38; RACE -0.063",NA
"micro_direct_749","micro_direct_subsets","HEALTHCARE + TAX + FELON + GENDER",4,0.2803647514661,0.216397173818642,"HEALTHCARE 0.332; TAX -0.081; FELON -0.362; GENDER -0.032",NA
"micro_direct_2209","micro_direct_subsets","CHINA + FENTANYL + HEALTHCARE + FELON + PROJECT2025 + RACE",6,0.31233801660469,0.216385181712321,"CHINA 0.183; FENTANYL -0.135; HEALTHCARE 0.301; FELON -0.376; PROJECT2025 0.054; RACE -0.044",NA
"micro_direct_9","micro_direct_subsets","ISRAEL + AUTHORITARIAN",2,0.248261877111688,0.216273020818568,"ISRAEL -0.492; AUTHORITARIAN 0.335",NA
"micro_direct_1967","micro_direct_subsets","ISRAEL + FENTANYL + TAX + FELON + PROJECT2025 + RACE",6,0.31206048244923,0.216068921860751,"ISRAEL -0.368; FENTANYL -0.081; TAX -0.078; FELON -0.414; PROJECT2025 0.059; RACE -0.104",NA
"micro_direct_720","micro_direct_subsets","INFLATION + HEALTHCARE + FELON + RACE",4,0.279768958225672,0.215748421179065,"INFLATION -0.094; HEALTHCARE 0.328; FELON -0.348; RACE -0.005",NA
"micro_direct_901","micro_direct_subsets","ISRAEL + CHINA + AUTHORITARIAN + GENDER + RACE",5,0.295765399334225,0.21573874016766,"ISRAEL -0.492; CHINA 0.235; AUTHORITARIAN 0.308; GENDER -0.069; RACE -0.045",NA
"micro_direct_1928","micro_direct_subsets","ISRAEL + FENTANYL + INFLATION + TAX + FELON + RACE",6,0.311725934059456,0.215687692300311,"ISRAEL -0.361; FENTANYL -0.106; INFLATION -0.053; TAX -0.079; FELON -0.415; RACE -0.108",NA
"micro_direct_1553","micro_direct_subsets","HEALTHCARE + TAX + FELON + PROJECT2025 + AUTHORITARIAN",5,0.29542238360994,0.215356745383797,"HEALTHCARE 0.373; TAX -0.149; FELON -0.29; PROJECT2025 0.042; AUTHORITARIAN 0.154",NA
"micro_direct_864","micro_direct_subsets","ISRAEL + CHINA + INFLATION + AUTHORITARIAN + GENDER",5,0.295283089001057,0.215201621842087,"ISRAEL -0.491; CHINA 0.222; INFLATION -0.028; AUTHORITARIAN 0.314; GENDER -0.04",NA
"micro_direct_2272","micro_direct_subsets","CHINA + HEALTHCARE + TAX + FELON + GENDER + RACE",6,0.311122636654988,0.215000213862661,"CHINA 0.192; HEALTHCARE 0.282; TAX -0.058; FELON -0.389; GENDER -0.153; RACE -0.119",NA
"micro_direct_1556","micro_direct_subsets","HEALTHCARE + TAX + FELON + AUTHORITARIAN + GENDER",5,0.295078477994627,0.214973759584926,"HEALTHCARE 0.38; TAX -0.139; FELON -0.287; AUTHORITARIAN 0.161; GENDER -0.043",NA
"micro_direct_187","micro_direct_subsets","BORDER + HEALTHCARE + RACE",3,0.26292002143431,0.214849588049591,"BORDER 0.346; HEALTHCARE 0.294; RACE -0.062",NA
"micro_direct_2207","micro_direct_subsets","CHINA + FENTANYL + HEALTHCARE + FELON + PROJECT2025 + AUTHORITARIAN",6,0.310957484827937,0.214812017594626,"CHINA 0.17; FENTANYL -0.126; HEALTHCARE 0.315; FELON -0.359; PROJECT2025 0.05; AUTHORITARIAN 0.025",NA
"micro_direct_757","micro_direct_subsets","HEALTHCARE + FELON + PROJECT2025 + AUTHORITARIAN",4,0.278443217989765,0.214304837366633,"HEALTHCARE 0.343; FELON -0.312; PROJECT2025 0.057; AUTHORITARIAN 0.076",NA
"micro_direct_1937","micro_direct_subsets","ISRAEL + FENTANYL + INFLATION + FELON + PROJECT2025 + RACE",6,0.310413840212942,0.214192515591492,"ISRAEL -0.371; FENTANYL -0.08; INFLATION -0.06; FELON -0.405; PROJECT2025 0.067; RACE -0.083",NA
"micro_direct_1970","micro_direct_subsets","ISRAEL + FENTANYL + TAX + FELON + GENDER + RACE",6,0.310387586413409,0.214162598471095,"ISRAEL -0.361; FENTANYL -0.108; TAX -0.099; FELON -0.407; GENDER 0.05; RACE -0.082",NA
"micro_direct_2243","micro_direct_subsets","CHINA + INFLATION + HEALTHCARE + FELON + PROJECT2025 + GENDER",6,0.310260729522461,0.214018040618619,"CHINA 0.172; INFLATION -0.076; HEALTHCARE 0.302; FELON -0.374; PROJECT2025 0.068; GENDER -0.087",NA
"micro_direct_1966","micro_direct_subsets","ISRAEL + FENTANYL + TAX + FELON + PROJECT2025 + GENDER",6,0.310163278716389,0.213906992025652,"ISRAEL -0.367; FENTANYL -0.084; TAX -0.083; FELON -0.398; PROJECT2025 0.07; GENDER 0.101",NA
"micro_direct_865","micro_direct_subsets","ISRAEL + CHINA + INFLATION + AUTHORITARIAN + RACE",5,0.293984150370642,0.213755076549124,"ISRAEL -0.486; CHINA 0.212; INFLATION -0.031; AUTHORITARIAN 0.303; RACE -0.008",NA
"micro_direct_1557","micro_direct_subsets","HEALTHCARE + TAX + FELON + AUTHORITARIAN + RACE",5,0.293850333942474,0.213606053708664,"HEALTHCARE 0.367; TAX -0.158; FELON -0.288; AUTHORITARIAN 0.154; RACE -0.013",NA
"micro_direct_2211","micro_direct_subsets","CHINA + FENTANYL + HEALTHCARE + FELON + AUTHORITARIAN + RACE",6,0.309885681499505,0.213590660313389,"CHINA 0.172; FENTANYL -0.148; HEALTHCARE 0.306; FELON -0.366; AUTHORITARIAN 0.012; RACE -0.037",NA
"micro_direct_168","micro_direct_subsets","BORDER + FENTANYL + HEALTHCARE",3,0.261679683398729,0.213528358402994,"BORDER 0.328; FENTANYL -0.052; HEALTHCARE 0.326",NA
"micro_direct_2144","micro_direct_subsets","CHINA + BORDER + HEALTHCARE + PROJECT2025 + AUTHORITARIAN + RACE",6,0.309802214073948,0.213495546270313,"CHINA -0.029; BORDER 0.337; HEALTHCARE 0.345; PROJECT2025 0.014; AUTHORITARIAN 0.229; RACE -0.006",NA
"micro_direct_2233","micro_direct_subsets","CHINA + INFLATION + HEALTHCARE + TAX + FELON + AUTHORITARIAN",6,0.309638784108618,0.213309312123774,"CHINA 0.104; INFLATION -0.077; HEALTHCARE 0.332; TAX -0.121; FELON -0.307; AUTHORITARIAN 0.118",NA
"micro_direct_2245","micro_direct_subsets","CHINA + INFLATION + HEALTHCARE + FELON + AUTHORITARIAN + GENDER",6,0.309631521252079,0.213301035845393,"CHINA 0.147; INFLATION -0.083; HEALTHCARE 0.329; FELON -0.331; AUTHORITARIAN 0.076; GENDER -0.115",NA
"micro_direct_2453","micro_direct_subsets","FENTANYL + HEALTHCARE + TAX + FELON + AUTHORITARIAN + RACE",6,0.309558442070153,0.213217759568314,"FENTANYL -0.138; HEALTHCARE 0.409; TAX -0.177; FELON -0.306; AUTHORITARIAN 0.153; RACE -0.043",NA
"micro_direct_1483","micro_direct_subsets","FENTANYL + HEALTHCARE + TAX + FELON + PROJECT2025",5,0.293315612114122,0.213010568036181,"FENTANYL -0.12; HEALTHCARE 0.367; TAX -0.1; FELON -0.374; PROJECT2025 0.015",NA
"micro_direct_1673","micro_direct_subsets","ISRAEL + CHINA + FENTANYL + INFLATION + PROJECT2025 + AUTHORITARIAN",6,0.309334641345019,0.212962730835021,"ISRAEL -0.521; CHINA 0.244; FENTANYL -0.064; INFLATION -0.038; PROJECT2025 0.098; AUTHORITARIAN 0.314",NA
"micro_direct_2280","micro_direct_subsets","CHINA + HEALTHCARE + FELON + AUTHORITARIAN + GENDER + RACE",6,0.309321604822502,0.212947875262851,"CHINA 0.192; HEALTHCARE 0.295; FELON -0.365; AUTHORITARIAN 0.036; GENDER -0.178; RACE -0.104",NA
"micro_direct_1485","micro_direct_subsets","FENTANYL + HEALTHCARE + TAX + FELON + GENDER",5,0.293140063193529,0.212815070374611,"FENTANYL -0.127; HEALTHCARE 0.366; TAX -0.105; FELON -0.373; GENDER 0.007",NA
"micro_direct_758","micro_direct_subsets","HEALTHCARE + FELON + PROJECT2025 + GENDER",4,0.277056316019628,0.212794655221372,"HEALTHCARE 0.338; FELON -0.358; PROJECT2025 0.045; GENDER -0.057",NA
"micro_direct_762","micro_direct_subsets","HEALTHCARE + FELON + GENDER + RACE",4,0.276826334448398,0.212544230843811,"HEALTHCARE 0.336; FELON -0.361; GENDER -0.096; RACE -0.049",NA
"micro_direct_1711","micro_direct_subsets","ISRAEL + CHINA + FENTANYL + PROJECT2025 + AUTHORITARIAN + RACE",6,0.308960756064706,0.212536675515595,"ISRAEL -0.521; CHINA 0.251; FENTANYL -0.067; PROJECT2025 0.101; AUTHORITARIAN 0.303; RACE -0.034",NA
"micro_direct_2002","micro_direct_subsets","ISRAEL + INFLATION + TAX + FELON + PROJECT2025 + RACE",6,0.308427951920062,0.211929526606582,"ISRAEL -0.356; INFLATION -0.041; TAX -0.061; FELON -0.403; PROJECT2025 0.082; RACE -0.087",NA
"micro_direct_1531","micro_direct_subsets","INFLATION + HEALTHCARE + FELON + AUTHORITARIAN + GENDER",5,0.292336646842759,0.211920356711255,"INFLATION -0.102; HEALTHCARE 0.383; FELON -0.3; AUTHORITARIAN 0.115; GENDER -0.092",NA
"micro_direct_2270","micro_direct_subsets","CHINA + HEALTHCARE + TAX + FELON + AUTHORITARIAN + GENDER",6,0.308397802107511,0.211895169843443,"CHINA 0.134; HEALTHCARE 0.329; TAX -0.093; FELON -0.32; AUTHORITARIAN 0.108; GENDER -0.08",NA
"micro_direct_297","micro_direct_subsets","ISRAEL + CHINA + FENTANYL + HEALTHCARE",4,0.276193890792287,0.211855569973823,"ISRAEL -0.331; CHINA 0.195; FENTANYL -0.139; HEALTHCARE 0.281",NA
"micro_direct_1301","micro_direct_subsets","CHINA + HEALTHCARE + FELON + AUTHORITARIAN + RACE",5,0.292239151091207,0.211811781897026,"CHINA 0.143; HEALTHCARE 0.277; FELON -0.337; AUTHORITARIAN 0.032; RACE -0.004",NA
"micro_direct_1791","micro_direct_subsets","ISRAEL + BORDER + FENTANYL + INFLATION + TAX + PROJECT2025",6,0.308261205168154,0.211739512866036,"ISRAEL -0.371; BORDER 0.4; FENTANYL -0.008; INFLATION -0.045; TAX 0.06; PROJECT2025 0.034",NA
"micro_direct_2417","micro_direct_subsets","FENTANYL + INFLATION + HEALTHCARE + TAX + FELON + RACE",6,0.308209069168688,0.211680102075947,"FENTANYL -0.163; INFLATION -0.113; HEALTHCARE 0.384; TAX -0.114; FELON -0.383; RACE -0.072",NA
"micro_direct_1927","micro_direct_subsets","ISRAEL + FENTANYL + INFLATION + TAX + FELON + GENDER",6,0.308202209034033,0.211672284713201,"ISRAEL -0.358; FENTANYL -0.108; INFLATION -0.048; TAX -0.082; FELON -0.398; GENDER 0.093",NA
"micro_direct_70","micro_direct_subsets","ISRAEL + CHINA + HEALTHCARE",3,0.259915272445962,0.211648877170699,"ISRAEL -0.314; CHINA 0.175; HEALTHCARE 0.243",NA
"micro_direct_2449","micro_direct_subsets","FENTANYL + HEALTHCARE + TAX + FELON + PROJECT2025 + AUTHORITARIAN",6,0.308117005082649,0.211575191838367,"FENTANYL -0.127; HEALTHCARE 0.414; TAX -0.164; FELON -0.298; PROJECT2025 0.007; AUTHORITARIAN 0.161",NA
"micro_direct_2452","micro_direct_subsets","FENTANYL + HEALTHCARE + TAX + FELON + AUTHORITARIAN + GENDER",6,0.308084036588107,0.211537623088774,"FENTANYL -0.128; HEALTHCARE 0.415; TAX -0.163; FELON -0.298; AUTHORITARIAN 0.162; GENDER -0.005",NA
"micro_direct_2267","micro_direct_subsets","CHINA + HEALTHCARE + TAX + FELON + PROJECT2025 + AUTHORITARIAN",6,0.308042186560256,0.211489933522152,"CHINA 0.129; HEALTHCARE 0.317; TAX -0.116; FELON -0.323; PROJECT2025 0.066; AUTHORITARIAN 0.099",NA
"micro_direct_2232","micro_direct_subsets","CHINA + INFLATION + HEALTHCARE + TAX + FELON + PROJECT2025",6,0.307992804710725,0.211433661181988,"CHINA 0.15; INFLATION -0.071; HEALTHCARE 0.291; TAX -0.065; FELON -0.371; PROJECT2025 0.076",NA
"micro_direct_761","micro_direct_subsets","HEALTHCARE + FELON + AUTHORITARIAN + RACE",4,0.275805339845563,0.211432481165169,"HEALTHCARE 0.341; FELON -0.303; AUTHORITARIAN 0.083; RACE 0.023",NA
"micro_direct_1710","micro_direct_subsets","ISRAEL + CHINA + FENTANYL + PROJECT2025 + AUTHORITARIAN + GENDER",6,0.307949825500743,0.21138468487294,"ISRAEL -0.52; CHINA 0.247; FENTANYL -0.058; PROJECT2025 0.098; AUTHORITARIAN 0.312; GENDER -0.005",NA
"micro_direct_124","micro_direct_subsets","CHINA + BORDER + HEALTHCARE",3,0.259664479461084,0.21138172812159,"CHINA 0.019; BORDER 0.326; HEALTHCARE 0.302",NA
"micro_direct_1737","micro_direct_subsets","ISRAEL + CHINA + INFLATION + TAX + AUTHORITARIAN + RACE",6,0.307826069891257,0.211243661038874,"ISRAEL -0.5; CHINA 0.201; INFLATION -0.018; TAX -0.138; AUTHORITARIAN 0.361; RACE -0.043",NA
"micro_direct_1936","micro_direct_subsets","ISRAEL + FENTANYL + INFLATION + FELON + PROJECT2025 + GENDER",6,0.30777180831709,0.211181828082265,"ISRAEL -0.369; FENTANYL -0.078; INFLATION -0.055; FELON -0.393; PROJECT2025 0.074; GENDER 0.067",NA
"micro_direct_184","micro_direct_subsets","BORDER + HEALTHCARE + PROJECT2025",3,0.259437694096516,0.211140152407158,"BORDER 0.332; HEALTHCARE 0.308; PROJECT2025 0.009",NA
"micro_direct_182","micro_direct_subsets","BORDER + HEALTHCARE + TAX",3,0.259432550925173,0.211134673811598,"BORDER 0.331; HEALTHCARE 0.308; TAX -0.008",NA
"micro_direct_186","micro_direct_subsets","BORDER + HEALTHCARE + GENDER",3,0.259431601706319,0.211133662687166,"BORDER 0.333; HEALTHCARE 0.304; GENDER 0.009",NA
"micro_direct_1778","micro_direct_subsets","ISRAEL + CHINA + TAX + AUTHORITARIAN + GENDER + RACE",6,0.307630720424395,0.211021053506868,"ISRAEL -0.502; CHINA 0.208; TAX -0.136; AUTHORITARIAN 0.36; GENDER -0.016; RACE -0.05",NA
"micro_direct_2032","micro_direct_subsets","ISRAEL + TAX + FELON + PROJECT2025 + GENDER + RACE",6,0.307605783511123,0.210992637024302,"ISRAEL -0.357; TAX -0.076; FELON -0.397; PROJECT2025 0.086; GENDER 0.038; RACE -0.067",NA
"micro_direct_1977","micro_direct_subsets","ISRAEL + FENTANYL + FELON + PROJECT2025 + GENDER + RACE",6,0.307395801792635,0.210753355531142,"ISRAEL -0.372; FENTANYL -0.073; FELON -0.397; PROJECT2025 0.072; GENDER 0.026; RACE -0.062",NA
"micro_direct_2234","micro_direct_subsets","CHINA + INFLATION + HEALTHCARE + TAX + FELON + GENDER",6,0.307156607743566,0.210480785568249,"CHINA 0.157; INFLATION -0.07; HEALTHCARE 0.3; TAX -0.039; FELON -0.372; GENDER -0.082",NA
"micro_direct_1496","micro_direct_subsets","FENTANYL + HEALTHCARE + FELON + AUTHORITARIAN + GENDER",5,0.290628346671852,0.210017931520926,"FENTANYL -0.102; HEALTHCARE 0.392; FELON -0.317; AUTHORITARIAN 0.094; GENDER -0.066",NA
"micro_direct_1940","micro_direct_subsets","ISRAEL + FENTANYL + INFLATION + FELON + GENDER + RACE",6,0.306586676282973,0.209831328787574,"ISRAEL -0.363; FENTANYL -0.1; INFLATION -0.061; FELON -0.4; GENDER 0.014; RACE -0.073",NA
"micro_direct_759","micro_direct_subsets","HEALTHCARE + FELON + PROJECT2025 + RACE",4,0.27432934854304,0.209825290635755,"HEALTHCARE 0.324; FELON -0.352; PROJECT2025 0.057; RACE -0.003",NA
"micro_direct_2277","micro_direct_subsets","CHINA + HEALTHCARE + FELON + PROJECT2025 + AUTHORITARIAN + GENDER",6,0.306554706152789,0.209794897708992,"CHINA 0.17; HEALTHCARE 0.31; FELON -0.345; PROJECT2025 0.062; AUTHORITARIAN 0.055; GENDER -0.102",NA
"micro_direct_1783","micro_direct_subsets","ISRAEL + CHINA + PROJECT2025 + AUTHORITARIAN + GENDER + RACE",6,0.30655180755734,0.209791594658364,"ISRAEL -0.512; CHINA 0.25; PROJECT2025 0.11; AUTHORITARIAN 0.309; GENDER -0.046; RACE -0.045",NA
"micro_direct_1746","micro_direct_subsets","ISRAEL + CHINA + INFLATION + PROJECT2025 + AUTHORITARIAN + RACE",6,0.306393176359085,0.209610828874307,"ISRAEL -0.509; CHINA 0.236; INFLATION -0.032; PROJECT2025 0.117; AUTHORITARIAN 0.307; RACE -0.022",NA
"micro_direct_1736","micro_direct_subsets","ISRAEL + CHINA + INFLATION + TAX + AUTHORITARIAN + GENDER",6,0.306373869637498,0.209588828191567,"ISRAEL -0.5; CHINA 0.195; INFLATION -0.017; TAX -0.132; AUTHORITARIAN 0.364; GENDER 0.014",NA
"micro_direct_2268","micro_direct_subsets","CHINA + HEALTHCARE + TAX + FELON + PROJECT2025 + GENDER",6,0.306273851640922,0.209474854195469,"CHINA 0.172; HEALTHCARE 0.291; TAX -0.046; FELON -0.376; PROJECT2025 0.065; GENDER -0.069",NA
"micro_direct_1745","micro_direct_subsets","ISRAEL + CHINA + INFLATION + PROJECT2025 + AUTHORITARIAN + GENDER",6,0.306142337964041,0.209324989772977,"ISRAEL -0.511; CHINA 0.237; INFLATION -0.03; PROJECT2025 0.111; AUTHORITARIAN 0.315; GENDER -0.016",NA
"micro_direct_2001","micro_direct_subsets","ISRAEL + INFLATION + TAX + FELON + PROJECT2025 + GENDER",6,0.305950700612694,0.209106612326093,"ISRAEL -0.354; INFLATION -0.037; TAX -0.062; FELON -0.39; PROJECT2025 0.089; GENDER 0.074",NA
